SEMESTER,AINE_VK,AINE_INST,AINEKOOD,AINE,arvestatud,mittearvestatud,hinne_A,hinne_B,hinne_C,hinne_D,hinne_E,hinne_F,mitteilmunud
K,SV,SVMJ,MJRI.02.084,Mikroökonomeetria,0,0,50,16,5,0,0,0,3
K,SV,SVMJ,MJRI.03.064,Majanduspoliitika,33,0,0,0,0,0,0,0,3
K,SV,SVMJ,MJRI.03.091,Majanduspoliitika,0,0,9,7,8,6,5,2,2
K,SV,SVMJ,MJRI.03.098,Ettevõtluse regulatiivne keskkond,33,1,0,0,0,0,0,0,0
K,SV,SVMJ,MJRI.03.099,Euroopa Liit - poliitika ja majandus,52,0,0,0,0,0,0,0,2
K,SV,SVMJ,MJRI.08.046,Välismajanduslik keskkond,20,0,0,0,0,0,0,0,0
K,SV,SVMJ,MJRI.08.052,Globaalne majandus,0,0,5,7,10,4,10,1,2
K,SV,SVMJ,MJRI.08.060,Avaliku sektori ökonoomika,0,0,6,1,9,13,12,4,2
K,SV,SVMJ,MJRI.08.063,Avaliku sektori ökonoomika,0,0,0,1,6,4,7,2,2
K,SV,SVMJ,MJRI.09.002,Kõrgema matemaatika rakendused majandusteaduses,0,0,12,22,35,8,7,2,0
K,SV,SVMJ,MJRI.09.027,Sissejuhatus majandusteooriasse,0,0,22,19,8,6,4,0,3
K,SV,SVMJ,MJRI.09.028,Mikroökonoomika,0,0,13,3,6,2,2,0,1
K,SV,SVMJ,MJRI.09.031,Mikroökonoomika,0,0,15,3,2,0,0,0,0
K,SV,SVMJ,MJRI.09.032,Majandusteooria juhtidele,0,0,19,2,5,7,1,0,1
K,SV,SVMJ,MJRI.10.038,Makroökonoomika,0,0,2,4,5,8,2,0,1
K,SV,SVMJ,SVMJ.00.001,Magistritöö (Ettevõtlus ja tehnoloogia juhtimine),0,0,8,4,10,0,0,0,0
K,SV,SVMJ,SVMJ.00.002,Majandusprobleemide kaasusanalüüs,14,0,0,0,0,0,0,0,0
K,SV,SVMJ,SVMJ.00.004,Bakalaureusetöö,0,0,13,15,6,3,3,0,0
K,SV,SVMJ,SVMJ.00.006,Magistritöö (innovatsiooni ja tehnoloogia juhtimine),0,0,0,4,4,4,0,0,0
K,SV,SVMJ,SVMJ.00.007,Magistriseminar,10,0,0,0,0,0,0,0,1
K,SV,SVMJ,SVMJ.00.008,Magistritöö (turundus ja finantsjuhtimine),0,0,6,3,3,1,0,0,0
K,SV,SVMJ,SVMJ.00.009,Magistrieksam (turundus ja finantsjuhtimine),0,0,5,2,2,3,0,0,0
K,SV,SVMJ,SVMJ.00.010,Magistritöö (matemaatiline majandusteadus),0,0,4,6,7,0,0,0,0
K,SV,SVMJ,SVMJ.00.014,Magistriseminar,19,0,0,0,0,0,0,0,1
K,SV,SVMJ,SVMJ.00.016,Magistriseminar,8,0,0,0,0,0,0,0,0
K,SV,SVMJ,SVMJ.02.004,Tehnoloogiaettevõtlus,2,0,0,0,0,0,0,0,3
K,SV,SVMJ,SVMJ.02.012,Tehnoloogiaettevõtluse baaskursus,0,0,12,11,1,0,1,0,1
K,SV,SVMJ,SVMJ.02.013,Ettevõtlus,27,0,0,0,0,0,0,0,1
K,SV,SVMJ,SVMJ.02.014,Projektipraktika,21,0,0,0,0,0,0,0,0
K,SV,SVMJ,SVMJ.03.006,Ettevõtte kasvustrateegiad,0,0,3,11,10,5,3,0,0
K,SV,SVMJ,SVMJ.03.007,Organisatsiooniteooria ja -kultuur,0,0,10,17,7,1,2,0,0
K,SV,SVMJ,SVMJ.03.010,Operatsioonide ja tarneahela juhtimine,28,1,0,0,0,0,0,0,0
K,SV,SVMJ,SVMJ.03.013,Juhtimine,2,0,5,2,2,0,0,0,0
K,SV,SVMJ,SVMJ.03.014,Ettevõtte kasvustrateegiad,18,0,0,0,0,0,0,0,0
K,SV,SVMJ,SVMJ.04.004,Finantsökonomeetria,18,0,0,0,0,0,0,0,0
K,SV,SVMJ,SVMJ.04.008,Mitmemõõtmeline statistika,0,0,6,3,1,0,1,0,0
K,SV,SVMJ,SVMJ.04.014,Kvalitatiivsed uurimismeetodid,0,0,35,21,8,2,0,0,0
K,SV,SVMJ,SVMJ.04.016,Andmed ja tõenäosused,0,0,7,21,18,9,5,0,5
K,SV,SVMJ,SVMJ.05.001,Majanduse põhialused,10,0,0,0,0,0,0,0,1
K,SV,SVMJ,SVMJ.05.004,Otsuste tegemine ja valikkäitumine,0,0,4,10,12,14,2,0,1
K,SV,SVMJ,SVMJ.05.005,Makroökonoomika,0,0,5,8,24,19,7,0,2
K,SV,SVMJ,SVMJ.05.006,Mikroökonoomika,66,2,0,0,0,0,0,0,0
K,SV,SVMJ,SVMJ.06.003,Alustava ettevõtte rahastamine,19,0,0,0,0,0,0,0,0
K,SV,SVMJ,SVMJ.06.005,Finantsjuhtimise praktika,18,0,0,0,0,0,0,0,5
K,SV,SVMJ,SVMJ.06.008,Finantsarvestus ja -aruandluse analüüs,0,0,40,13,6,0,1,3,1
K,SV,SVMJ,SVMJ.06.010,Kaasaegse pangandusettevõtte toimimine LHV Panga näitel,32,7,0,0,0,0,0,0,1
K,SV,SVMJ,SVMJ.07.004,Äritegevus Aasia ja Vaikse Ookeani piirkonnas,81,0,0,0,0,0,0,0,0
K,SV,SVMJ,SVMJ.09.004,Kliendisuhete juhtimine,0,0,15,0,0,0,0,0,0
K,SV,SVMJ,SVMJ.09.005,Turunduskommunikatsioon,0,0,18,0,0,0,0,0,0
K,SV,SVNC,P2NC.00.085,Suhtlemispsühholoogia,0,0,67,1,3,0,0,0,2
K,SV,SVNC,P2NC.00.120,Inglise keel,0,0,32,10,4,1,0,0,3
K,SV,SVNC,P2NC.00.233,Vene-eesti kontrastiivne grammatika,0,0,6,3,3,5,1,0,2
K,SV,SVNC,P2NC.00.244,Inimeseõpetuse metoodika,28,0,0,0,0,0,0,0,1
K,SV,SVNC,P2NC.00.284,Loodusgeograafia alused,0,0,13,7,4,1,0,0,0
K,SV,SVNC,P2NC.00.359,Tõlketeooria ja praktika,9,0,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.00.437,Eesti kirjakeele ajalugu,0,0,4,0,1,0,0,0,0
K,SV,SVNC,P2NC.00.458,Sotsiaalpedagoogika,0,0,8,9,4,1,0,0,0
K,SV,SVNC,P2NC.00.510,Sissejuhatus kirjandusteadusesse,0,0,10,11,4,1,3,0,0
K,SV,SVNC,P2NC.00.514,Koduloo õpetamise metoodika,0,0,8,15,9,3,2,1,0
K,SV,SVNC,P2NC.00.575,Asjaajamine eesti keeles,0,0,1,6,4,2,1,0,0
K,SV,SVNC,P2NC.00.586,Kultuurikomponent filmis,6,0,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.00.590,Tänapäeva inglise ja ameerika kirjandus,0,0,5,1,0,0,0,0,1
K,SV,SVNC,P2NC.00.591,Akadeemiline kirjutamine II,0,0,4,2,0,0,0,0,0
K,SV,SVNC,P2NC.00.609,Koolieelne matemaatika õpetamise metoodika,0,0,36,0,0,0,0,0,0
K,SV,SVNC,P2NC.00.615,Käsitöö ja kunstiõpetuse metoodika,37,0,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.00.636,Rütmika ja muusikaline liikumine,15,1,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.00.641,Kirjanduse õpetamise metoodika I kooliastmes,12,0,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.00.646,Loodusõpetuse õpetamise metoodika,0,0,10,11,6,0,0,0,0
K,SV,SVNC,P2NC.00.674,Erialane eesti keel I,0,0,6,8,6,3,0,0,1
K,SV,SVNC,P2NC.00.680,Erialane inglise keel,0,0,12,6,0,3,4,0,0
K,SV,SVNC,P2NC.00.691,Inimese- ja terviseõpetus,0,0,4,13,3,0,1,0,1
K,SV,SVNC,P2NC.00.694,Uimasti- ja kriminaalpreventsioon,0,0,13,3,0,5,1,0,1
K,SV,SVNC,P2NC.00.717,Projektijuhtimine,0,0,10,16,12,3,1,2,2
K,SV,SVNC,P2NC.00.749,Eesti keele ortograafia,0,0,11,15,2,1,2,0,0
K,SV,SVNC,P2NC.00.769,Vene keele funktsionaalne stilistika,0,0,8,2,0,0,0,0,1
K,SV,SVNC,P2NC.00.855,Bakalaureusetöö,0,0,6,13,10,3,2,0,0
K,SV,SVNC,P2NC.00.872,Grammatika funktsionaalne aspekt,0,0,9,4,0,0,0,0,1
K,SV,SVNC,P2NC.00.878,Vene keele õpetamise metoodika II kooliastmes,0,0,0,4,4,2,1,0,2
K,SV,SVNC,P2NC.00.908,Praktiline inglise keel I,0,0,2,6,4,0,0,1,1
K,SV,SVNC,P2NC.00.910,Magistritöö,0,0,6,0,0,4,0,1,0
K,SV,SVNC,P2NC.00.947,Praktiline eesti keel II,50,2,0,0,0,0,0,0,2
K,SV,SVNC,P2NC.00.948,Eesti keele jätkukursus I,17,0,0,0,0,0,0,0,1
K,SV,SVNC,P2NC.00.949,Eesti keele jätkukursus II,20,1,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.00.953,Inimõigused ja lapse õigused,0,0,15,20,5,2,0,3,2
K,SV,SVNC,P2NC.00.961,Ettevõtlikkusõpe,53,2,0,0,0,0,0,0,1
K,SV,SVNC,P2NC.00.970,Hariduskorraldus ja hariduse juhtimine,8,0,0,0,0,0,0,0,1
K,SV,SVNC,P2NC.00.999,Suhtlemine ja tagasiside haridusorganisatsioonis,23,0,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.01.001,Õpetaja identiteet ja juhtimine,35,0,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.01.003,Noorsoouuringud,0,0,4,4,2,3,0,0,0
K,SV,SVNC,P2NC.01.004,Lõputöö seminar,11,0,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.01.007,Tehnoloogiate kasutamine õppetöös,56,3,0,0,0,0,0,0,4
K,SV,SVNC,P2NC.01.008,Õpetamine ja refleksioon,35,0,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.01.009,Õppe kavandamine,0,0,5,27,1,0,0,0,0
K,SV,SVNC,P2NC.01.010,Koolieelne pidev praktika,38,0,0,0,0,0,0,0,1
K,SV,SVNC,P2NC.01.013,Pidev pedagoogiline praktika,95,8,0,0,0,0,0,0,2
K,SV,SVNC,P2NC.01.014,Koolieelne põhipraktika,0,0,19,7,0,0,0,0,0
K,SV,SVNC,P2NC.01.015,Klassiõpetaja põhipraktika,0,0,7,0,0,0,0,0,0
K,SV,SVNC,P2NC.01.016,Humanitaarainete õpetaja põhipraktika,0,0,13,4,0,0,0,0,0
K,SV,SVNC,P2NC.01.034,Magistrieksam,0,0,1,3,3,3,0,1,0
K,SV,SVNC,P2NC.01.039,Projektijuhtimise praktika,13,4,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.01.066,Humanitaarainete õpetaja pidev pedagoogiline praktika,17,0,0,0,0,0,0,0,0
K,SV,SVNC,P2NC.01.073,Noorsootöö praktika I,0,0,5,6,0,0,0,0,1
K,SV,SVNC,P2NC.01.075,Interaktiivne eesti keele õpe II,0,0,0,7,2,0,0,0,1
K,SV,SVNC,P2NC.01.080,Tõenäosusteooria ja matemaatiline statistika,12,0,0,0,0,0,0,0,4
K,SV,SVNC,P2NC.01.082,Arvutiriistvara,0,0,6,5,2,1,0,0,3
K,SV,SVNC,P2NC.01.086,Algoritmid ja andmestruktuurid,0,0,7,1,1,1,2,0,6
K,SV,SVNC,P2NC.01.087,Digitaalloogika ja -süsteemid,27,0,0,0,0,0,0,0,1
K,SV,SVNC,P2NC.01.090,Side alused,0,0,20,3,3,0,0,1,3
K,SV,SVNC,P2NC.01.092,Linux administreerimine,13,2,0,0,0,0,0,0,1
K,SV,SVNC,P2NC.01.095,Infosüsteemide analüüs ja projekteerimine,0,0,4,11,5,4,3,0,0
K,SV,SVNC,P2NC.01.097,Tarkvara projektide juhtimine,0,0,4,8,4,0,2,0,1
K,SV,SVNC,P2NC.01.098,Andmebaasisüsteemid edasijõudnutele,0,0,1,0,5,0,0,0,10
K,SV,SVNC,P2NC.01.104,"Vene keele leksikoloogia, fraseoloogia ja leksikograafia",0,0,5,6,4,0,0,0,1
K,SV,SVNC,P2NC.01.114,Ettevõttepraktika,0,0,1,2,1,2,1,0,2
K,SV,SVNC,P2NC.01.115,Tutvumispraktika,12,0,0,0,0,0,0,0,4
K,SV,SVNC,P2NC.01.142,Tervis ja heaolu koolieelses lasteasutuses,64,1,0,0,0,0,0,0,0
K,SV,SVNC,SVNC.00.011,Projektipõhine rahastamine,0,0,2,0,7,7,1,0,0
K,SV,SVNC,SVNC.00.013,Uurimispraktika,0,0,3,1,0,1,2,0,0
K,SV,SVNC,SVNC.00.019,Äriplaan,0,0,6,2,9,0,0,0,0
K,SV,SVNC,SVNC.00.020,Rahanduse alused,0,0,0,1,8,9,8,2,1
K,SV,SVNC,SVNC.00.021,Finantsanalüüs ja investeeringud,0,0,0,2,4,9,11,1,0
K,SV,SVNC,SVNC.00.024,Teadustöö alused,0,0,3,3,5,2,4,0,1
K,SV,SVNC,SVNC.00.029,Statistika ja andmetöötlus,0,0,2,6,6,2,0,0,0
K,SV,SVNC,SVNC.00.032,Lepinguõigus,0,0,3,3,3,5,0,0,2
K,SV,SVNC,SVNC.00.036,Projektijuhtimise meetodid,0,0,0,8,8,5,6,0,5
K,SV,SVNC,SVNC.00.046,Muutuste juhtimine,25,1,0,0,0,0,0,0,1
K,SV,SVNC,SVNC.00.048,Kultuuridevaheline suhtlemine ja mitmekultuuriline haridus,0,0,15,15,1,0,1,0,0
K,SV,SVNC,SVNC.00.061,Lõputöö seminar,8,0,0,0,0,0,0,0,1
K,SV,SVNC,SVNC.00.067,Eesti keele aluskursus II,0,0,6,4,6,5,2,0,1
K,SV,SVNC,SVNC.00.069,Keele- ja kultuurikohvik II,23,0,0,0,0,0,0,0,1
K,SV,SVNC,SVNC.00.071,Baasgrammatika kursus,23,1,0,0,0,0,0,0,0
K,SV,SVNC,SVNC.00.075,Liikumisõpetus koolieelses lasteasutuses,32,0,0,0,0,0,0,0,0
K,SV,SVNC,SVNC.00.079,Erivajadustega lapse toetamine,46,0,0,0,0,0,0,0,3
K,SV,SVNC,SVNC.00.083,Eesti keele grammatika,17,3,0,0,0,0,0,0,0
K,SV,SVNC,SVNC.00.084,Kohanemisprogramm,7,6,0,0,0,0,0,0,3
K,SV,SVNC,SVNC.00.091,Läänemere regiooni riikide majanduskeskkond ja majanduspoliitika,0,0,1,4,5,1,0,1,2
K,SV,SVNC,SVNC.00.097,Infosüsteemid ettevõtjale,0,0,2,4,5,0,0,2,2
K,SV,SVNC,SVNC.00.099,Vaatluspraktika,10,0,0,0,0,0,0,0,4
K,SV,SVNC,SVNC.00.102,Multikultuurse ja virtuaalse meeskonna juhtimine,16,0,0,0,0,0,0,0,1
K,SV,SVNC,SVNC.00.105,Tutvumis- ja vaatluspraktika,42,0,0,0,0,0,0,0,0
K,SV,SVNC,SVNC.00.106,Akadeemilise kirjutamise alused,0,0,17,15,3,2,2,0,2
K,SV,SVNC,SVNC.00.107,Bakalaureusetöö seminar,0,0,3,2,2,3,0,0,0
K,SV,SVNC,SVNC.00.108,Sissejuhatus pedagoogikasse ja kasvatusteadustesse,0,0,16,14,8,4,1,1,2
K,SV,SVNC,SVNC.00.110,Eesti keel C1 tasemel,0,0,0,2,5,5,3,0,3
K,SV,SVNC,SVNC.00.113,Eesti keele tüvitekstid,0,0,4,5,5,3,1,0,1
K,SV,SVNC,SVNC.00.120,Inglise keel C1 tasemel,0,0,10,4,4,2,2,1,0
K,SV,SVNC,SVNC.00.122,Inglise keele morfoloogia ja süntaks,0,0,3,15,9,2,1,0,0
K,SV,SVNC,SVNC.00.134,Õppimise alused,0,0,11,16,4,0,0,2,0
K,SV,SVNC,SVNC.00.135,Õppekeskkond ja õppevara,0,0,17,5,1,0,0,0,0
K,SV,SVNC,SVNC.00.136,Kaasav haridus,23,0,0,0,0,0,0,0,0
K,SV,SVNC,SVNC.00.138,Keeleõpetaja pidev praktika,22,0,0,0,0,0,0,0,1
K,SV,SVNC,SVNC.00.140,Võõrkeelte õpetamise ja hindamise alused,0,0,20,4,0,0,0,0,1
K,SV,SVNC,SVNC.00.143,Erivajadustega õpilane võõrkeeletunnis,0,0,16,4,1,3,0,0,1
K,SV,SVNC,SVNC.00.151,Avatud õpikeskkonna kasutamine alushariduses,32,0,0,0,0,0,0,0,0
K,SV,SVNC,SVNC.00.157,Teaduse alused,0,0,7,4,2,2,0,2,1
K,SV,SVNC,SVNC.00.161,Inimõigused ja kutse-eetika noorsootöös,0,0,7,4,4,1,3,1,1
K,SV,SVNC,SVNC.00.162,"Enesejuhtimine, suunamine ja reflektsioon",0,0,5,7,3,1,0,3,1
K,SV,SVNC,SVNC.00.167,Teooriad ja lähenemised noorsootöös,0,0,9,1,2,2,1,0,3
K,SV,SVNC,SVNC.00.179,Pedagoogiline praktikum,24,0,0,0,0,0,0,0,0
K,SV,SVNC,SVNC.00.181,Pidev pedagoogiline praktika,22,1,0,0,0,0,0,0,0
K,SV,SVNC,SVNC.00.182,Tegevuspedagoogika multikultuurses keskkonnas,21,0,0,0,0,0,0,0,2
K,SV,SVOI,OI00.00.003,Bakalaureuseeksam,0,0,4,16,30,23,12,3,0
K,SV,SVOI,OIAO.00.006,Doktoritöö,7,0,0,0,0,0,0,0,0
K,SV,SVOI,OIAO.01.026,Varavastased süüteod,0,0,5,6,0,0,0,0,7
K,SV,SVOI,OIAO.01.034,Karistusõiguse eriseminar,0,0,2,9,6,6,1,2,0
K,SV,SVOI,OIAO.01.046,Karistusõigus,0,0,42,27,24,6,6,2,2
K,SV,SVOI,OIAO.01.047,"Kohtumenetlus IKT valdkonnas, digitaalsed tõendid, küberkriminalistika ja küberkuritegevus",0,0,2,12,7,3,1,2,0
K,SV,SVOI,OIAO.01.049,Uurimistöö (karistusõigus) I,0,0,2,3,0,1,1,0,4
K,SV,SVOI,OIAO.01.050,Uurimistöö (karistusõigus) II,0,0,2,2,4,0,0,0,2
K,SV,SVOI,OIAO.01.054,Sissejuhatus sotsioloogiasse,0,0,6,9,0,0,0,0,1
K,SV,SVOI,OIAO.02.017,Õiguskaitseasutuste süsteem,24,2,0,0,0,0,0,0,2
K,SV,SVOI,OIAO.02.021,Üliõpilaste harjutuskohus II,2,0,0,0,0,0,0,0,0
K,SV,SVOI,OIAO.03.012,Süüdistus ja kaitse kriminaalmenetluses,19,0,0,0,0,0,0,0,2
K,SV,SVOI,OIAO.03.022,Väärteomenetlus,0,0,13,15,5,2,2,0,0
K,SV,SVOI,OIAO.05.022,Kohaliku omavalitsuse õigus,0,0,37,34,20,10,5,3,5
K,SV,SVOI,OIAO.05.038,Riigivastutus,0,0,5,22,30,40,8,2,4
K,SV,SVOI,OIAO.05.040,Riigiõigus,0,0,8,19,25,30,22,11,3
K,SV,SVOI,OIAO.05.041,Haldusprotsess,0,0,10,29,21,16,7,2,1
K,SV,SVOI,OIAO.05.058,Haldusõiguse eriseminar,0,0,4,6,2,0,0,0,0
K,SV,SVOI,OIAO.05.060,Magistritöö,0,0,8,9,9,4,0,0,0
K,SV,SVOI,OIAO.05.072,Magistrieksam,32,1,2,12,13,5,0,1,0
K,SV,SVOI,OIAO.05.073,Õigusloome menetluse erikursus,19,3,0,0,0,0,0,0,0
K,SV,SVOI,OIAO.06.036,Õigusliku argumentatsiooni metoodika,12,0,0,0,0,0,0,0,0
K,SV,SVOI,OIAO.06.041,Õppepraktika,11,0,0,0,0,0,0,0,1
K,SV,SVOI,OIAO.06.046,Loogika,0,0,21,7,1,0,0,2,0
K,SV,SVOI,OIAO.06.047,Uurimistöö (avalik õigus) I,0,0,2,1,1,0,0,0,1
K,SV,SVOI,OIAO.06.048,Uurimistöö (avalik õigus) II,0,0,0,2,1,2,0,0,1
K,SV,SVOI,OIAO.06.066,Sissejuhatus õiguslikku analüüsi ja argumentatsiooni,0,0,26,39,25,16,8,9,4
K,SV,SVOI,OIAO.07.070,Rahvusvahelise ja Euroopa õiguse eriseminar,0,0,10,0,0,0,0,0,0
K,SV,SVOI,OIAO.07.072,Rahvusvaheline õigus ja inimõigused Venemaal,0,0,19,4,1,0,0,0,2
K,SV,SVOI,OIAO.07.076,Euroopa Liidu õigus,0,0,55,30,16,2,0,0,5
K,SV,SVOI,OIAO.07.090,Sissejuhatus õigusesse: riigiteadlastele,0,0,5,27,4,0,0,1,0
K,SV,SVOI,OIAO.07.094,Sissejuhatus laste õiguste kaitsesse,0,0,22,7,0,0,0,0,5
K,SV,SVOI,OIEO.00.005,Doktoritöö,15,0,0,0,0,0,0,0,0
K,SV,SVOI,OIEO.00.018,Magistritöö,0,0,12,9,1,1,3,1,0
K,SV,SVOI,OIEO.01.017,Õigusfilosoofia ajalugu,0,0,36,24,7,1,2,4,0
K,SV,SVOI,OIEO.01.026,Rooma eraõiguse alused,0,0,19,57,34,9,2,1,3
K,SV,SVOI,OIEO.01.041,Õigussüsteemide võrdlev ajalugu,0,0,27,49,30,3,0,0,4
K,SV,SVOI,OIEO.02.013,Keskkonnaõigus,77,4,0,0,0,0,0,0,0
K,SV,SVOI,OIEO.03.006,Autoriõigus,0,0,4,5,5,5,0,1,0
K,SV,SVOI,OIEO.04.002,Asjaõigus,0,0,24,22,14,7,1,1,9
K,SV,SVOI,OIEO.04.005,Perekonnaõigus,0,0,20,19,23,3,0,0,1
K,SV,SVOI,OIEO.04.068,Tsiviilõiguse üldosa,0,0,2,9,5,2,1,2,1
K,SV,SVOI,OIEO.04.072,Pärimisõigus,0,0,16,17,27,16,11,0,2
K,SV,SVOI,OIEO.04.076,Pankrotiõigus,0,0,12,13,13,2,1,0,1
K,SV,SVOI,OIEO.04.079,Tsiviiltäitemenetlus,0,0,16,23,28,8,3,0,0
K,SV,SVOI,OIEO.04.080,Kindlustusõigus,0,0,16,12,6,3,4,1,2
K,SV,SVOI,OIEO.04.090,Tsiviilõiguse eriseminar,0,0,5,1,5,8,3,1,0
K,SV,SVOI,OIEO.04.114,Uurimistöö (eraõigus) I,0,0,2,0,1,1,1,1,6
K,SV,SVOI,OIEO.04.115,Uurimistöö (eraõigus) II,0,0,2,2,2,0,0,1,3
K,SV,SVOI,OIEO.04.117,Õiguse alused,0,0,44,5,0,0,0,0,0
K,SV,SVOI,OIEO.04.119,Tsiviilkohtumenetlus,0,0,6,9,11,11,5,2,0
K,SV,SVOI,OIEO.04.138,Lepinguvälised võlasuhted,0,0,3,3,1,5,11,6,3
K,SV,SVOI,OIEO.04.139,Menetlusdokumentide vormistamine,13,0,0,0,0,0,0,0,1
K,SV,SVOI,OIEO.04.140,Uurimistöö,0,0,18,19,12,11,2,2,6
K,SV,SVOI,OIEO.05.024,Sotsiaalhooldusõigus,0,0,58,16,1,0,0,0,0
K,SV,SVOI,OIEO.06.009,Ühinguõigus,0,0,24,9,16,18,4,1,1
K,SV,SVOI,OIEO.06.020,Sissejuhatus Eesti eraõigusesse,0,0,7,1,0,0,0,0,1
K,SV,SVOI,OIEO.06.044,Võlaõiguse üldosa,0,0,27,21,23,27,11,9,4
K,SV,SVOI,OIEO.06.048,Arbitraaž,0,0,0,0,0,0,0,0,0
K,SV,SVOI,OIEO.06.052,Intellektuaalne omand (jätkusuutlik energeetika),12,0,0,0,0,0,0,0,1
K,SV,SVOI,OIEO.06.054,Võlaõiguse üldosa,0,0,4,6,14,6,7,6,5
K,SV,SVOI,OIEO.06.080,E-kaubandus ja IT lepingud,0,0,8,18,4,2,1,1,2
K,SV,SVOI,OIEO.06.081,Intellektuaalsel omandil baseeruva ettevõtte elutsükli õiguslikud aspektid,0,0,7,13,6,1,0,1,0
K,SV,SVOI,OIEO.06.083,Riigihankeõigus,19,2,0,0,0,0,0,0,0
K,SV,SVOI,OIEO.06.085,Praktika IT-õiguse valdkonnas,18,0,0,0,0,0,0,0,0
K,SV,SVOI,OIEO.06.086,IT-õiguse eriseminar,0,0,1,3,1,0,1,0,0
K,SV,SVOI,P2OG.00.005,Magistritöö,0,0,12,11,15,12,3,4,1
K,SV,SVOI,P2OG.00.007,Bakalaureuseeksam,0,0,7,19,17,28,10,3,0
K,SV,SVOI,P2OG.01.026,Rooma eraõigus,0,0,12,42,25,1,0,10,1
K,SV,SVOI,P2OG.01.030,Tsiviilõiguse üldosa,0,0,12,16,29,40,9,9,5
K,SV,SVOI,P2OG.01.032,Perekonnaõigus,0,0,20,24,36,22,4,0,1
K,SV,SVOI,P2OG.01.048,Tsiviilõiguse eriseminar,22,2,0,0,0,0,0,0,0
K,SV,SVOI,P2OG.01.055,Tsiviiltäitemenetlus,0,0,18,37,16,0,0,0,3
K,SV,SVOI,P2OG.01.076,Võrdlev tööõigus,0,0,32,21,4,0,0,0,2
K,SV,SVOI,P2OG.01.085,Õigusfilosoofia ajalugu,0,0,30,9,5,8,0,0,0
K,SV,SVOI,P2OG.01.086,Uurimistöö I (eraõigus),0,0,1,1,1,0,1,1,0
K,SV,SVOI,P2OG.01.087,Uurimistöö II (eraõigus),0,0,0,2,0,2,0,2,2
K,SV,SVOI,P2OG.01.090,Tsiviilkohtumenetlus,8,0,10,15,15,13,10,0,0
K,SV,SVOI,P2OG.01.091,Rooma eraõiguse allikad,46,0,0,0,0,0,0,0,0
K,SV,SVOI,P2OG.01.094,Lepingute koostamine,27,1,0,0,0,0,0,0,1
K,SV,SVOI,P2OG.01.098,Rahvusvaheline eraõigus,0,0,32,6,10,14,9,2,1
K,SV,SVOI,P2OG.01.102,Riigihankeõigus,5,0,0,0,0,0,0,0,0
K,SV,SVOI,P2OG.01.106,Kaasuste lahendamise eriseminar eraõiguses,77,11,0,0,0,0,0,0,2
K,SV,SVOI,P2OG.01.109,Lepinguvälised võlasuhted,0,0,3,31,31,30,3,0,4
K,SV,SVOI,P2OG.01.130,Uurimistöö,0,0,17,15,21,6,1,5,8
K,SV,SVOI,P2OG.02.031,Rahvusvahelise ja Euroopa õiguse eriseminar,8,0,0,0,0,0,0,0,1
K,SV,SVOI,P2OG.02.058,Riigiõigus,0,0,3,6,24,39,29,6,1
K,SV,SVOI,P2OG.02.066,Karistusõiguse eriseminar,25,0,0,0,0,0,0,0,0
K,SV,SVOI,P2OG.02.107,Kriminaalpoliitika,41,0,0,0,0,0,0,0,4
K,SV,SVOI,P2OG.02.109,Haldusprotsess,0,0,23,11,18,7,2,0,4
K,SV,SVOI,P2OG.02.117,Haldusõiguse eriseminar,16,0,0,0,0,0,0,0,0
K,SV,SVOI,P2OG.02.144,Õppepraktika,7,0,0,0,0,0,0,0,0
K,SV,SVOI,P2OG.02.151,Uurimistöö I (avalik õigus),0,0,0,0,4,0,0,0,2
K,SV,SVOI,P2OG.02.153,Õiguskaitseasutuste süsteem,48,7,0,0,0,0,0,0,7
K,SV,SVOI,P2OG.02.154,Haldusõigus,0,0,7,23,14,13,4,1,5
K,SV,SVOI,P2OG.02.155,Kriminaalmenetlus,0,0,3,10,15,15,10,2,2
K,SV,SVOI,P2OG.02.156,Rahvusvaheline õigus,0,0,9,17,16,5,1,0,0
K,SV,SVOI,P2OG.02.157,Euroopa Liidu õigus,0,0,48,16,22,16,3,8,1
K,SV,SVOI,P2OG.02.162,Varavastased süüteod,0,0,6,8,2,0,0,0,0
K,SV,SVOI,P2OG.02.164,Sissejuhatus IT-õigusesse,0,0,2,1,1,1,0,0,1
K,SV,SVOI,P2OG.02.168,Keskkonnaõigus,59,3,0,0,0,0,0,0,0
K,SV,SVOI,P2OG.02.170,Õiguse üldteooria,97,2,0,0,0,0,0,0,3
K,SV,SVOI,P2OG.02.177,Kaasuste lahendamise eriseminar karistusõiguses,76,0,0,0,0,0,0,0,9
K,SV,SVOI,P2OG.02.180,Karistusõigus,0,0,27,36,36,8,0,0,4
